,X,Y
566,"[-3.12465607e+02  1.45685211e+02 -1.35468149e+01  3.07272396e+01
 -7.95651150e+00  1.20758553e+01 -1.69984779e+01  5.78807449e+00
 -1.37047110e+01  3.23557925e+00 -1.14866829e+01  7.39869118e+00
 -7.60190821e+00  5.30891323e+00  8.59045014e-02  4.39247084e+00
 -1.35237002e+00  1.56730592e+00  3.09963822e-01  4.50679302e+00
  5.07945728e+00 -1.05336392e+00 -3.28988719e+00 -2.38043499e+00
  3.80810046e+00 -5.23932762e-02  2.41630363e+00 -2.16159701e+00
  4.70378733e+00  1.44716787e+00 -4.05706644e+00 -3.11483026e+00
  1.58224463e-01 -6.13176286e-01 -2.92818618e+00 -2.62456489e+00
  2.45532513e+00 -4.81531811e+00 -2.29967046e+00  2.82647204e+00
  1.34587097e+00 -3.95150042e+00 -1.84233499e+00 -2.38823578e-01
 -7.85017967e-01 -1.54837608e+00 -1.15787435e+00 -2.43333483e+00
  3.18874151e-01  4.30090189e-01 -1.61652660e+00  3.59374166e-01
 -8.49438667e-01 -4.62856591e-01  8.57776105e-01 -1.16924250e+00
 -1.13854778e+00  2.58823800e+00 -2.77786112e+00 -1.35101914e+00
  2.47133756e+00 -8.11739624e-01 -1.15683198e+00  1.89214408e+00
 -1.35530508e+00  1.39824552e-02  8.02267075e-01 -1.12660420e+00
 -1.22986630e-01  2.98138689e-02 -4.78761077e-01  6.17212713e-01
 -1.26851261e-01 -2.25967914e-01 -3.15703869e-01  8.38294506e-01
 -8.72830868e-01 -6.48518205e-01  9.53765750e-01 -1.09025395e+00
  3.51957649e-01 -2.68905312e-01 -2.65227258e-01  7.73655996e-03
 -5.35656154e-01  3.90385807e-01 -1.71808496e-01 -5.91513753e-01
  3.41790050e-01 -5.50460994e-01 -4.27840278e-02 -1.14171229e-01
 -4.65144247e-01 -4.79453295e-01  4.45667475e-01  3.69062304e-01
 -5.47549427e-01  7.89924115e-02 -2.18812943e-01 -5.40551841e-01
 -1.41539434e-02 -5.06551445e-01  4.44625407e-01  4.01741058e-01
  2.05546871e-01  2.91062295e-01 -2.78286561e-02 -1.95575684e-01
 -1.29883006e-01  2.31454849e-01 -1.03788916e-02  1.12823725e-01
  2.83892243e-03 -4.79544818e-01  6.62468150e-02  6.93558097e-01
 -5.42318344e-01 -3.10169235e-02  2.16035038e-01  1.16241738e-01
 -3.53018433e-01 -4.39273454e-02  4.48854059e-01 -5.62565587e-02
 -3.85813415e-01  2.06394210e-01 -5.13309725e-02 -1.90947741e-01]",jazz
567,"[-3.10788513e+02  1.13533302e+02 -5.67420185e-01  3.54375801e+01
 -8.79221535e+00  1.58989935e+01 -1.30738802e+01  9.95503807e+00
 -1.42581663e+01  1.03741598e+01 -7.83360815e+00  8.31163311e+00
 -5.03658581e+00  2.20217514e+00 -5.99591494e+00 -8.45275998e-01
 -6.19130802e+00 -3.29785681e+00 -1.34745061e+00 -2.56708932e+00
  1.64291477e+00  1.20610487e+00  1.04899991e+00 -2.78191900e+00
  1.77177060e+00 -2.88190126e+00  1.50621951e+00  1.30832148e+00
  9.98204052e-01 -9.21946943e-01  1.91682637e+00 -3.12097287e+00
 -1.54980814e+00  1.37500024e+00  2.09454870e+00 -3.34218219e-02
  5.91764987e-01 -2.64203405e+00 -7.17347383e-01 -1.39250112e+00
 -9.82563496e-01 -1.10853028e+00 -6.38472080e-01  1.43293881e+00
  1.02538966e-01 -1.41194904e+00 -2.02271789e-01 -2.10883904e+00
 -3.45600629e+00  1.43921733e+00  9.67245042e-01 -1.41838551e+00
 -2.01354527e+00  5.97548962e-01  1.29146725e-01 -1.07163489e+00
  2.22737901e-02 -1.91702142e-01 -1.33540273e+00  4.71185356e-01
  3.24860901e-01 -1.62783265e-01 -4.55073863e-01  6.57925680e-02
 -1.00350928e+00  2.26536542e-01 -2.34281659e-01  1.80971026e-01
 -7.30136573e-01 -1.91291362e-01  3.50788414e-01 -7.83696949e-01
  1.47739062e-02 -1.33910194e-01  1.10108636e-01 -3.65945190e-01
  1.65740550e-01 -6.74008608e-01 -1.82109579e-01 -1.66198630e-02
  2.42830217e-01 -3.02573502e-01 -9.55149010e-02 -6.29512370e-02
 -1.81238279e-01 -6.30698055e-02 -4.11308229e-01 -5.05492976e-03
 -5.37208200e-01  2.56251186e-01 -1.00041251e-03 -5.14853239e-01
  2.51036167e-01 -5.58234632e-01 -9.23549309e-02  6.59487918e-02
 -3.79995674e-01 -5.07078543e-02  1.37196526e-01 -6.78069413e-01
 -2.81400025e-01  2.35431716e-01  2.56106257e-01 -1.60054341e-01
  5.16345322e-01  2.36190706e-01 -5.34568012e-01  5.95793068e-01
 -6.71925247e-01  3.49117786e-01  1.05050378e-01 -1.20451488e-01
  6.84051514e-02 -2.95965046e-01  2.46661142e-01 -1.56091124e-01
  1.11184031e-01 -6.84382915e-02  1.87070633e-03 -4.18305956e-02
  1.82416961e-02 -5.39428517e-02 -1.81010272e-02  2.70852745e-01
 -3.07754219e-01  1.38045892e-01  7.26659149e-02 -2.65938677e-02]",jazz
568,"[-2.6031540e+02  1.1839175e+02 -2.6185312e+01  3.7035461e+01
 -7.1803913e+00  2.7270483e+01 -1.0726058e+01  1.8182047e+01
 -1.4564346e+01  1.4315134e+01 -1.2887009e+01  1.0614748e+01
 -4.0325108e+00  8.5987225e+00 -5.0737185e+00  1.0020597e+01
 -2.7387676e+00 -3.9033282e-01 -2.4612184e+00 -4.4276801e-01
 -1.2836398e+00  1.2403065e+00 -8.0090103e+00 -2.0057428e+00
  8.7325853e-01 -1.2164867e+00  3.7306440e+00 -4.0604362e+00
  4.3502636e+00  1.6974040e+00 -3.4622581e+00 -4.1640553e-01
 -1.5427318e-01 -2.8344443e+00  5.7977897e-01 -4.7064987e-01
  4.8190480e-01 -2.7374756e+00  4.5285985e-01 -8.1983477e-01
 -1.7482361e+00 -2.7586126e+00 -9.5560372e-01 -3.1497641e+00
 -1.2362375e+00 -2.1666191e+00  2.5453765e+00 -1.0129737e+00
 -2.7354729e+00 -4.5822012e-01 -1.1450648e+00  1.6914910e-02
  6.1477876e-01 -1.6093670e+00 -7.2551692e-01 -2.8341711e-01
  6.2041062e-01 -1.3640125e+00 -2.3524569e-01 -3.5027641e-01
  9.7446156e-01 -9.8758377e-02 -9.6858609e-01 -8.7310985e-02
 -8.4758818e-02  4.6193421e-01 -5.9705257e-01 -4.1347048e-01
 -1.2985855e-02  5.1675165e-01 -2.0772369e-01  1.9858617e-01
  3.4745499e-01  1.8498160e-01 -4.1038471e-01 -6.7364052e-02
 -1.1191360e+00  6.9712543e-01 -1.2534629e+00  6.5531147e-01
 -4.2640129e-01 -7.2190136e-01  2.4693757e-01 -4.0215395e-02
 -7.3073697e-01 -1.1154789e-01 -2.0621905e-01  4.4265208e-03
 -6.8273520e-01  9.2737742e-02  7.1361023e-01 -1.5364225e+00
  8.8813245e-01 -1.5841788e-01 -9.3095899e-01  1.2073351e+00
 -1.0895734e+00  1.6507347e-01 -2.6663890e-01 -1.0191448e+00
  2.8668728e-01  2.7892652e-01 -6.3676047e-01  9.3611032e-01
  3.4215850e-01 -4.2611450e-01  8.0932194e-01 -8.4964430e-01
 -5.0407261e-02  4.6359983e-01 -2.0854253e-02 -1.5489335e-01
 -2.0580864e-01  3.9698970e-01  5.5808444e-02 -4.4225913e-01
  8.5030609e-01 -7.6723391e-01  4.0016276e-01 -2.4213454e-01
  2.1763600e-01 -4.6803835e-01  4.0504318e-01 -6.3195281e-02
  2.4819569e-01 -6.1656886e-01  6.0984725e-01 -3.3160892e-01]",jazz
569,"[-3.25758301e+02  1.52086761e+02 -1.71993008e+01  3.65552330e+01
 -5.41720533e+00  2.25461349e+01 -1.19060373e+01  9.82095528e+00
 -1.15873795e+01  1.34471369e+01 -4.36967707e+00  1.74877148e+01
 -8.94601285e-01  3.21874404e+00 -3.98035383e+00  2.41094542e+00
 -3.54329133e+00  1.31212628e+00 -9.23147738e-01  4.99763966e+00
  3.90288949e+00  3.94789314e+00 -8.71315539e-01 -4.66869926e+00
  1.59069300e+00 -3.04715419e+00 -3.47558558e-01 -3.44224763e+00
 -2.99750757e+00 -3.09969783e+00 -1.35227001e+00 -2.30289292e+00
 -3.43503356e-01 -4.69401789e+00  2.07978025e-01 -3.54742932e+00
 -3.10594607e-02 -5.77578962e-01 -1.06298053e+00 -5.57125926e-01
 -1.53680706e+00 -3.28030968e+00  8.74110281e-01 -2.94393241e-01
 -1.32028711e+00  2.88536906e-01  1.29065961e-01 -4.51997936e-01
 -1.03018606e+00  1.41989124e+00  1.56749547e-01 -3.12316871e+00
  1.07487999e-01  1.30834937e+00 -9.14003372e-01  1.88251566e-02
 -1.08147219e-01 -2.84212023e-01 -5.29863119e-01 -1.39797926e+00
  1.59591818e+00 -1.91480979e-01 -2.31939864e+00  3.33709419e-01
 -8.51407886e-01 -3.08953881e-01 -5.97147644e-01  8.93765807e-01
 -4.53570217e-01  4.86835480e-01 -4.32060927e-01 -2.69486070e-01
  2.73370385e-01 -1.87297419e-01 -1.14962804e+00  3.40253897e-02
  4.44711626e-01 -8.26461494e-01 -4.41377938e-01  4.21137422e-01
 -3.10668021e-01  1.19899884e-01 -3.11574519e-01 -3.51679772e-01
  4.03151572e-01 -9.60259676e-01  2.14605480e-02 -9.62809026e-02
 -5.63835680e-01  2.26311281e-01 -9.36948657e-02 -4.12458956e-01
  5.24330676e-01 -9.05149639e-01  4.13656533e-01  5.24423532e-02
 -7.05299914e-01  6.16923869e-02  1.46357277e-02 -8.07165921e-01
 -1.26321703e-01  1.04161970e-01 -6.34227544e-02  3.83451641e-01
  5.04682302e-01 -2.78963834e-01  2.17340857e-01 -3.00736483e-02
 -7.27584660e-01  8.28222811e-01 -4.94930521e-02  7.63326958e-02
 -2.29345351e-01 -3.13240029e-02 -1.00945942e-01  1.34791568e-01
  2.88314253e-01 -3.52464050e-01  3.17794889e-01  1.60732735e-02
 -4.40526605e-01  9.94231775e-02  1.64396703e-01  1.42440826e-01
  1.60504058e-02 -7.53048182e-01  5.31934917e-01 -8.75719637e-02]",jazz
570,"[-4.46718872e+02  1.40773376e+02  2.73487258e+00  5.26081352e+01
  1.18592796e+01  2.34718437e+01 -3.40776730e+00  7.56483459e+00
 -4.22224045e+00  1.76489067e+00 -2.12520981e+00  1.68148804e+00
  1.24839222e+00  7.22652674e-01  1.16237187e+00  2.63746828e-01
  2.05154610e+00  3.09275985e+00  1.45512307e+00 -4.86597478e-01
 -1.96856797e+00 -1.66882241e+00 -2.65909672e+00 -2.77352357e+00
 -2.78766584e+00 -2.30760121e+00 -1.40982044e+00 -1.76347554e+00
 -1.96127772e+00 -4.03368092e+00  1.91303670e-01  5.23200631e-01
  7.11329103e-01 -1.71462715e+00 -3.08987379e-01 -1.56170487e+00
 -1.16827035e+00 -3.73733900e-02 -6.82222605e-01 -2.83124042e+00
 -1.59685147e+00  1.26366913e-01 -1.40709245e+00 -1.92817545e+00
 -1.22522151e+00  3.33844781e-01 -9.91064310e-01 -1.68218911e+00
 -3.51394415e-01 -4.10568148e-01 -2.17849898e+00 -3.77919704e-01
  5.90192974e-01 -7.99826980e-02 -6.80005670e-01 -1.37301847e-01
 -5.03272891e-01  4.14427668e-01 -4.32031900e-02 -5.57439923e-01
  3.90012085e-01 -5.31439900e-01 -5.07766783e-01 -4.23029244e-01
  9.50741246e-02  4.54374887e-02  4.00007516e-02 -9.96087134e-01
  5.05276620e-01  5.98631859e-01 -1.33698595e+00  2.88888872e-01
 -1.76190451e-01  9.33750942e-02 -4.13662165e-01 -3.86757940e-01
  1.03464359e-02 -2.35839993e-01 -2.70720035e-01 -4.25959349e-01
 -5.79213537e-02 -2.38414034e-01  1.13323189e-01 -3.98794979e-01
 -1.48942679e-01 -1.63519561e-01 -3.44238542e-02 -2.12995797e-01
 -3.85892749e-01  1.92963615e-01 -4.26612616e-01 -4.60811108e-02
  1.60525337e-01 -3.55405688e-01  3.55347171e-02 -6.26034811e-02
 -1.14746049e-01 -2.27597922e-01 -7.32420608e-02 -6.06461287e-01
 -3.81173849e-01  1.33511811e-01 -2.02928502e-02  2.50600308e-01
  1.66548565e-01  3.24131042e-01 -1.47483377e-02 -2.02879131e-01
  6.37651235e-02  8.83982144e-03  5.52504063e-02  2.05517977e-01
 -1.03929043e-01 -1.61626309e-01 -8.62026960e-02  1.46777794e-01
  8.19337517e-02  7.67698660e-02 -8.07874352e-02  1.97031826e-01
  2.35719886e-02 -2.92659044e-01  2.09904015e-01 -5.08871768e-03
 -2.17548087e-01 -8.04120749e-02  1.72327552e-02 -1.02730215e-01]",jazz
571,"[-2.52380951e+02  8.05864639e+01 -9.81120968e+00  5.34154358e+01
 -2.76580048e+01  2.40882931e+01 -2.03016777e+01  2.04780197e+01
 -2.25428085e+01  2.24785900e+01 -1.21674070e+01  1.43576374e+01
 -6.49165297e+00  8.98565006e+00 -4.55469227e+00  1.11213245e+01
 -4.17662191e+00  3.59004092e+00 -2.33370757e+00  3.38476801e+00
 -1.63198304e+00  9.11841154e-01 -7.78128910e+00  5.05455494e-01
  5.50466061e-01 -6.72934103e+00 -4.75738764e+00  2.93108106e+00
 -2.07554436e+00 -4.22574902e+00  3.74188304e+00  3.14114168e-02
 -4.53795242e+00 -2.33769846e+00  2.48224929e-01 -2.81154561e+00
 -1.84694096e-01 -5.41090012e-01 -8.47477436e-01 -4.55296040e+00
  1.74088049e+00 -2.45674300e+00 -1.68011236e+00 -9.23386872e-01
 -2.32596889e-01 -1.69187343e+00  2.37393093e+00 -1.24432135e+00
 -1.10153699e+00 -2.27774262e+00  1.01069558e+00 -8.16997230e-01
 -4.55873430e-01 -1.70400155e+00  1.45747352e+00 -2.25454521e+00
  1.00145864e+00 -1.64874506e+00 -8.19745481e-01  1.75159621e+00
 -1.78537655e+00  3.17335069e-01 -1.02643669e+00  9.28839684e-01
 -1.16686451e+00  2.88496524e-01  9.76974815e-02 -1.45515192e+00
 -4.55377221e-01  1.62375081e+00 -1.24811316e+00 -6.38182044e-01
  7.61868894e-01 -1.01089582e-01 -1.11333549e+00  2.45172650e-01
  1.02878086e-01 -6.27353549e-01 -3.38485003e-01  6.21988297e-01
 -6.01051569e-01 -5.72063327e-01  5.26737511e-01 -5.09292006e-01
 -8.19413736e-02 -3.77617776e-01  3.03002685e-01 -4.17904645e-01
 -3.14434379e-01 -7.73471892e-02 -1.00532338e-01 -3.12930346e-02
 -4.73515093e-01 -1.16662733e-01  7.18879402e-02 -4.10251617e-01
 -6.12418711e-01  5.59757888e-01 -1.02296710e+00 -6.95800409e-02
 -1.81779549e-01 -1.27055064e-01  1.42965958e-01  4.01176959e-01
  1.91108301e-01 -1.92057356e-01  8.21437359e-01 -1.09500539e+00
  6.98626220e-01 -5.46075106e-01  6.20827794e-01 -3.75077754e-01
  6.90762401e-02  1.58198953e-01 -4.12518501e-01  6.25339806e-01
 -7.55139589e-01  7.20529199e-01 -2.84202754e-01  1.27516270e-01
 -3.70541424e-01  4.14003223e-01 -3.26677471e-01  3.29232812e-01
 -7.12629482e-02 -8.60560462e-02  2.57873148e-01 -3.22676599e-01]",jazz
572,"[-3.57013977e+02  1.39936722e+02  9.49231148e+00  2.53759689e+01
 -1.25314016e+01  1.58508463e+01 -1.62433052e+01  1.18860445e+01
 -1.14239864e+01  1.30469933e+01 -8.38211250e+00  1.31876814e+00
 -5.52365685e+00  3.82880425e+00  1.42656517e+00  1.65073376e+01
  1.21296635e+01  9.65909576e+00  6.15943289e+00 -4.44851875e+00
 -4.52904797e+00  3.82560682e+00  1.94240510e+00 -1.54512215e+00
 -6.72559291e-02 -1.20005131e+01 -8.80165935e-01 -3.14448684e-01
 -3.13344383e+00 -3.09618235e+00 -1.42215049e+00  2.04223776e+00
  5.97313717e-02 -3.21530151e+00 -2.69947410e-01 -3.78339148e+00
 -1.44311750e+00 -5.94822025e+00 -1.86739445e+00  1.00316644e+00
 -1.39677393e+00 -2.33086085e+00 -3.05068970e-01 -2.61860967e+00
  1.15051083e-01  1.06473112e+00 -1.85171321e-01 -1.04439127e+00
 -1.72871876e+00  1.64315081e+00 -6.18944705e-01 -5.20298898e-01
 -7.90400863e-01  3.10978722e-02  2.83490121e-03 -5.80180228e-01
  2.43155614e-01 -9.35318947e-01 -1.83233440e-01  1.09323776e+00
 -5.71114659e-01  9.36319053e-01 -3.28050973e-03 -7.01877475e-01
 -6.33751273e-01 -5.12136407e-02 -6.72952652e-01  4.28663164e-01
 -1.49620926e+00  1.46175146e+00 -1.34982455e+00 -7.67962933e-01
  9.16077673e-01 -8.60271156e-01  1.06054023e-01 -2.35546991e-01
  1.62746981e-01 -1.45383132e+00  6.38708591e-01 -2.82840997e-01
 -1.90102696e-01 -3.24447036e-01  4.80144471e-01 -6.89544320e-01
 -6.58753216e-02  5.23492135e-03 -2.93100238e-01  7.25973770e-03
 -5.67394733e-01 -2.10545570e-01  2.02865541e-01 -4.29391205e-01
 -9.10361335e-02  1.76891729e-01 -5.88870525e-01 -1.27702253e-02
 -2.43372425e-01 -1.04261853e-01 -2.45827854e-01 -4.11022931e-01
 -1.73372552e-01  2.28192106e-01 -4.13163066e-01  8.29012811e-01
  2.75333703e-01 -2.24268660e-01  4.96569902e-01 -3.43657196e-01
 -3.03032041e-01  5.38888395e-01  3.70439678e-01 -1.80800512e-01
 -1.93030804e-01 -1.65533885e-01 -2.39331782e-01  1.46481529e-01
  2.14113474e-01 -2.92815983e-01  3.35247099e-01 -2.07803607e-01
  2.42043454e-02  1.89944327e-01 -1.19927831e-01  3.39363813e-01
 -5.41383862e-01  1.22610806e-03  3.98346692e-01 -2.61474103e-01]",jazz
573,"[-2.56719025e+02  1.10176071e+02 -1.18892670e+01  4.39785690e+01
 -2.17078400e+01  1.79141502e+01 -1.75525742e+01  1.25406389e+01
 -1.48507586e+01  2.03153172e+01  6.84885263e+00  2.53926754e+01
  1.07397966e+01  1.21038990e+01 -7.15803385e+00  4.18883376e-02
 -7.29158592e+00 -3.94513726e+00 -3.56222010e+00  2.93988085e+00
  4.95147038e+00  5.56128740e-01 -3.60918880e+00  1.96938145e+00
  4.89154816e+00 -8.93222904e+00 -3.52521610e+00  1.67864692e+00
 -5.75543022e+00 -8.48022842e+00  3.05093718e+00  1.17025506e+00
 -3.99529362e+00 -6.26881933e+00  2.91802466e-01 -1.87224364e+00
  7.20561296e-02 -1.25065410e+00 -8.39007199e-01 -3.22575426e+00
  7.18720436e-01 -2.34222579e+00 -2.77666116e+00 -7.74752557e-01
  5.24707854e-01  8.28396320e-01  6.05424643e-01 -1.77512217e+00
 -2.74141216e+00  6.91758156e-01  1.90207207e+00 -2.57118607e+00
  2.20571041e-01 -8.12711477e-01  1.05259514e+00 -1.24533069e+00
 -2.74942684e+00  2.39168000e+00 -2.29380226e+00  6.98880136e-01
  8.60245049e-01 -3.26771474e+00  5.60994864e-01  1.79210699e+00
 -1.57740653e+00  1.55095577e-01 -7.33669102e-01  1.46634102e+00
 -2.20882201e+00  1.57272291e+00  1.90860555e-01 -1.18036890e+00
  2.14281499e-01 -1.04963386e+00  7.48798549e-02  6.52488545e-02
 -7.16613591e-01 -7.58718967e-01  2.76911616e-01  1.51686549e-01
 -7.53025234e-01 -6.09957337e-01  1.52193397e-01 -1.13166578e-01
 -4.12284970e-01  6.12699986e-02  5.44627249e-01 -8.89948666e-01
  4.27135319e-01 -6.05424285e-01 -1.95137843e-01 -2.59648561e-01
 -2.83521384e-01 -7.07705557e-01  5.33761621e-01 -4.05383050e-01
 -1.74307421e-01  7.84420788e-01 -1.06521070e+00  1.15824074e-01
 -1.56360000e-01 -7.94807255e-01  3.86217982e-01  2.83875227e-01
  1.10813029e-01  6.17714599e-02  3.21504235e-01 -2.60225922e-01
  5.86710237e-02 -1.44901693e-01  4.42947239e-01 -9.55447182e-02
 -1.07306026e-01 -4.11032975e-01  3.19983006e-01  2.48671860e-01
 -6.77799881e-01  9.20254588e-01 -7.13412702e-01  5.29090047e-01
 -8.44322860e-01  4.67343211e-01  3.17923166e-02  2.67752707e-02
 -1.45054281e-01  2.31012195e-01  6.07197247e-02 -1.00866593e-01]",jazz
574,"[-2.76870941e+02  1.16998474e+02 -1.98342705e+01  4.39190826e+01
 -1.49314547e+01  2.76117611e+01 -1.53263941e+01  1.75953732e+01
 -1.31824169e+01  1.38066301e+01 -9.08559608e+00  1.23137589e+01
 -1.04375219e+00  8.19744778e+00  6.40226007e-01  9.05339909e+00
 -4.09903145e+00 -4.60913144e-02 -3.84104156e+00  1.54158163e+00
  1.20946383e+00  7.09655643e-01 -3.52401185e+00 -2.80577588e+00
  2.80895829e+00 -5.31406546e+00 -2.86240387e+00  6.13989055e-01
  6.58339322e-01 -2.54969978e+00 -2.45258594e+00 -3.47535515e+00
 -4.38003957e-01 -9.79628503e-01 -9.72072780e-02 -2.26919818e+00
 -5.85609913e-01 -1.85336697e+00 -2.04376698e+00 -1.82183969e+00
  8.68875802e-01 -1.86206663e+00 -1.79022765e+00 -1.82670891e+00
  1.00427020e+00  8.18102732e-02  6.02220356e-01 -2.01299429e+00
  9.65861306e-02 -1.46126258e+00  1.87308639e-01 -1.16612548e-02
 -1.05037534e+00 -4.09948647e-01  8.60640556e-02  2.16976777e-01
 -1.31575048e+00 -2.71036029e-01  6.75900757e-01 -1.01050782e+00
  1.25129759e-01  5.75285628e-02 -5.51861107e-01  1.52240887e-01
 -9.09498990e-01  1.05765946e-01 -4.45870966e-01  2.13031337e-01
 -9.25510883e-01  6.56029582e-01 -1.66730776e-01 -7.17413247e-01
  5.48007786e-01 -1.27421677e-01 -7.19809830e-01  3.03136315e-02
 -2.56971121e-01  1.02960184e-01 -9.67615783e-01  4.88485843e-01
 -6.20034859e-02 -3.64212334e-01  4.95247543e-02 -5.06447315e-01
 -3.21301110e-02  8.89899805e-02 -1.52367204e-01 -5.26534438e-01
  3.28420252e-01 -4.46917057e-01 -2.12493822e-01  1.15578353e-01
 -6.29639924e-01 -2.38380998e-01  1.43516853e-01 -2.52881408e-01
 -3.63914907e-01  2.98139621e-02 -5.10057211e-01 -3.54541719e-01
  4.91156057e-02 -3.95055860e-01  4.06664371e-01  4.28799957e-01
 -1.77862316e-01  3.83118480e-01 -1.24637485e-01 -2.00041056e-01
  1.08926438e-01 -2.50242770e-01  6.37284756e-01 -9.59062651e-02
 -7.65861943e-02 -1.20324187e-01 -5.82118668e-02  1.10237166e-01
  2.13937402e-01 -8.59319121e-02 -1.33103788e-01  3.26476783e-01
 -3.74980181e-01  1.75539851e-02  1.94365475e-02  2.97575802e-01
 -1.57805458e-01 -2.20767766e-01  2.00655013e-01  4.01238874e-02]",jazz
575,"[-3.10631470e+02  1.22760307e+02  4.05651331e+00  4.24235229e+01
 -1.41534691e+01  1.74790993e+01 -9.42289257e+00  1.60865021e+01
 -8.12625790e+00  2.01157684e+01 -6.13510704e+00  8.78715897e+00
 -9.82436466e+00 -1.08373702e-01 -1.04949951e+01 -1.23894262e+00
 -4.44406891e+00 -9.72938538e-01  3.68297887e+00  6.18708992e+00
  3.56638741e+00 -4.25144958e+00 -7.58256149e+00 -2.07523894e+00
  3.06435561e+00 -4.74718046e+00 -1.72572172e+00 -5.48616529e-01
 -1.04165328e+00 -1.74530470e+00  2.43358359e-01 -4.91466618e+00
 -3.82440376e+00  2.01174974e+00  1.84139323e+00 -2.07447624e+00
 -1.08824420e+00 -2.57182389e-01  3.12880397e+00 -4.14884567e+00
 -2.80196071e+00 -7.74383187e-01  4.18153614e-01 -2.50006914e+00
 -1.08104360e+00 -1.66928458e+00  1.47432471e-02 -1.44747162e+00
 -1.83342874e+00  8.04148793e-01  3.25022131e-01 -1.94123578e+00
 -1.02085733e+00 -1.82600245e-01 -1.01325679e+00 -1.04367983e+00
 -6.82074964e-01 -9.10309970e-01  3.55105937e-01  1.28401446e+00
 -1.92848170e+00  1.16751969e+00 -1.28276169e-01 -1.42890680e+00
  1.75900459e-01 -2.68781364e-01 -1.15792835e+00  3.27261120e-01
  5.01088083e-01 -1.43134606e+00  7.20105350e-01  7.44512856e-01
 -2.48208809e+00  4.43419695e-01  1.14431500e-01 -4.45503592e-01
  2.54078545e-02 -3.63814235e-01 -5.38467228e-01  8.02318335e-01
 -7.20896184e-01 -2.10928723e-01  5.94458282e-01 -1.31737530e+00
  2.49819160e-01  8.85415554e-01 -1.38542879e+00 -6.41308650e-02
  1.84778973e-01 -6.69225693e-01  4.14457828e-01  1.33936763e-01
 -1.32592604e-01 -5.34830511e-01 -3.39686847e-03  2.46725723e-01
 -8.87219846e-01 -4.23922718e-01  1.46624327e-01 -6.33534193e-01
 -1.41826734e-01 -1.95233539e-01  1.89674258e-01 -2.10531764e-02
  3.98831367e-01  1.74844131e-01 -3.06276947e-01  8.48620459e-02
  2.44077817e-02 -3.60764489e-02  5.47539651e-01 -1.44174084e-01
 -2.20705360e-01 -1.23611815e-01  8.71245041e-02  1.81479797e-01
 -6.21260405e-01  6.20088935e-01 -3.04300874e-01 -3.34603757e-01
  2.88419753e-01 -3.66999358e-01  5.28023601e-01 -3.08918297e-01
  5.16680181e-01 -5.12007535e-01  2.04077542e-01 -2.60674506e-01]",jazz
576,"[-4.5676382e+02  1.4407655e+02 -4.1186171e+00  3.3487621e+01
 -9.1381321e+00  1.9713690e+01 -1.4629406e+01  4.0284085e+00
 -4.8156252e+00  6.2670617e+00 -1.1927903e+01 -2.1915247e+00
 -6.4442272e+00  5.9324927e+00 -1.3739351e+00  7.2911530e+00
  6.1961246e+00  4.6310062e+00  7.6356435e+00  9.7813301e+00
  1.4639619e+01  9.7771292e+00  3.7717566e+00 -4.6795220e+00
 -4.0797338e+00 -2.9913757e+00  3.7280383e+00 -1.5231769e+00
 -7.8018780e+00 -1.0201513e+01  1.8765974e+00  4.5536776e+00
 -2.3104649e+00 -6.9129491e+00 -2.5096662e+00 -3.2012990e-01
 -7.4842429e-01 -2.1447687e+00 -1.8994451e+00 -1.9411036e+00
 -6.1779457e-01 -6.4084405e-01 -1.9693534e+00  5.0318056e-01
 -2.8631425e-01 -1.0852484e+00 -5.1471174e-01  6.2923408e-01
 -8.1021154e-01 -1.5642284e+00  6.9446206e-01  6.2974459e-01
 -9.4667125e-01  6.0616487e-01  4.1725668e-01 -4.2474550e-01
  8.5734618e-01 -7.0754665e-01 -1.3965745e+00 -3.0724585e-01
 -9.1147798e-01 -8.8912010e-01 -3.1356692e-01 -4.1256207e-01
 -3.3378825e-01  8.1720847e-01 -3.5683709e-01 -5.6968033e-01
  4.8734853e-01 -2.1904778e-01 -2.8570038e-01  5.1389527e-01
 -2.7539068e-01 -7.7823317e-01  7.3037237e-02 -1.7431405e-01
 -1.7317444e-01  2.5975356e-01 -2.1673553e-02 -3.8800126e-01
  7.7493759e-03  1.9969462e-01 -7.1286298e-02  4.5070365e-01
 -8.2226431e-01 -8.0855303e-02  9.6112385e-02 -6.0564691e-01
  3.8261965e-01 -9.8911679e-01 -7.9460144e-01  3.6465919e-01
 -5.4885662e-01 -2.4477628e-01 -2.7021277e-01 -1.8704540e-01
  1.0365911e+00 -1.1939491e+00 -2.4473037e-01  3.0965841e-01
 -5.0092953e-01  1.0721391e+00 -1.6001549e-03  1.1060429e-01
  7.0132673e-01  7.9299882e-02 -2.9757023e-01 -3.8688275e-01
 -1.0889411e-01  5.0892031e-01  4.4299704e-01 -4.4863740e-01
 -2.0906551e-01 -2.6653340e-01  4.8705539e-01 -4.2320442e-01
 -1.1445951e-02  5.7233083e-01  2.4709988e-02 -2.1519327e-01
 -8.4612983e-01  3.7424621e-01 -7.6930392e-01  2.3835380e-01
  4.6597251e-01  3.8294974e-01  5.5132944e-02 -7.4495518e-01]",jazz
